Time,%usr(CPU=all),%nice(CPU=all),%sys(CPU=all),%iowait(CPU=all),%steal(CPU=all),%irq(CPU=all),%soft(CPU=all),%guest(CPU=all),%idle(CPU=all),%usr(CPU=0),%nice(CPU=0),%sys(CPU=0),%iowait(CPU=0),%steal(CPU=0),%irq(CPU=0),%soft(CPU=0),%guest(CPU=0),%idle(CPU=0),%usr(CPU=1),%nice(CPU=1),%sys(CPU=1),%iowait(CPU=1),%steal(CPU=1),%irq(CPU=1),%soft(CPU=1),%guest(CPU=1),%idle(CPU=1),%usr(CPU=2),%nice(CPU=2),%sys(CPU=2),%iowait(CPU=2),%steal(CPU=2),%irq(CPU=2),%soft(CPU=2),%guest(CPU=2),%idle(CPU=2),%usr(CPU=3),%nice(CPU=3),%sys(CPU=3),%iowait(CPU=3),%steal(CPU=3),%irq(CPU=3),%soft(CPU=3),%guest(CPU=3),%idle(CPU=3),proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,rcvin/s(TTY=0),xmtin/s(TTY=0),framerr/s(TTY=0),prtyerr/s(TTY=0),brk/s(TTY=0),ovrun/s(TTY=0),tps(DEV=dev252-0),rd_sec/s(DEV=dev252-0),wr_sec/s(DEV=dev252-0),avgrq-sz(DEV=dev252-0),avgqu-sz(DEV=dev252-0),await(DEV=dev252-0),svctm(DEV=dev252-0),%util(DEV=dev252-0),rxpck/s(IFACE=lo),txpck/s(IFACE=lo),rxkB/s(IFACE=lo),txkB/s(IFACE=lo),rxcmp/s(IFACE=lo),txcmp/s(IFACE=lo),rxmcst/s(IFACE=lo),rxpck/s(IFACE=eth0),txpck/s(IFACE=eth0),rxkB/s(IFACE=eth0),txkB/s(IFACE=eth0),rxcmp/s(IFACE=eth0),txcmp/s(IFACE=eth0),rxmcst/s(IFACE=eth0),rxerr/s(IFACE=lo),txerr/s(IFACE=lo),coll/s(IFACE=lo),rxdrop/s(IFACE=lo),txdrop/s(IFACE=lo),txcarr/s(IFACE=lo),rxfram/s(IFACE=lo),rxfifo/s(IFACE=lo),txfifo/s(IFACE=lo),rxerr/s(IFACE=eth0),txerr/s(IFACE=eth0),coll/s(IFACE=eth0),rxdrop/s(IFACE=eth0),txdrop/s(IFACE=eth0),txcarr/s(IFACE=eth0),rxfram/s(IFACE=eth0),rxfifo/s(IFACE=eth0),txfifo/s(IFACE=eth0),call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw,LINUX,RESTART,proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw
2016/12/14 21:02:01,0.19,0.00,0.20,0.00,0.03,0.00,0.00,0.00,99.58,0.25,0.00,0.22,0.00,0.07,0.00,0.00,0.00,99.47,0.20,0.00,0.27,0.00,0.03,0.00,0.00,0.00,99.50,0.18,0.02,0.18,0.00,0.03,0.00,0.00,0.00,99.58,0.12,0.00,0.13,0.00,0.00,0.00,0.00,0.00,99.75,2.13,416.37,0.00,0.00,0.00,5.00,891.34,0.00,496.79,0.00,0.00,0.00,0.00,0.67,0.00,0.67,0.00,9.99,-4.53,0.00,0.10,6661660,1397776,17.34,283288,882620,370756,2.25,8388600,0,0.00,0,0.00,49128,576,23827,89,1,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,9.99,15.00,0.00,0.33,0.33,0.02,2.42,2.42,0.51,0.51,0.00,0.00,0.00,22.09,2.07,1.60,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1,,,2.13,416.37,0.00,0.00,0.00,5.00,891.34,0.00,496.79,0.00,0.00,0.00,0.00,0.67,0.00,0.67,0.00,9.99,-4.53,0.00,0.10,6661660,1397776,17.34,283288,882620,370756,2.25,8388600,0,0.00,0,0.00,49128,576,23827,89,1,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1
2016/12/14 21:03:01,0.19,0.00,0.16,0.00,0.01,0.00,0.00,0.00,99.63,0.12,0.00,0.13,0.00,0.02,0.00,0.00,0.00,99.73,0.32,0.00,0.23,0.00,0.02,0.00,0.00,0.00,99.43,0.13,0.00,0.10,0.02,0.02,0.00,0.00,0.00,99.73,0.18,0.00,0.15,0.00,0.02,0.00,0.00,0.00,99.65,1.47,401.50,0.00,0.00,0.00,5.07,636.53,0.00,409.28,0.00,0.00,0.00,0.00,0.75,0.00,0.75,0.00,10.13,1.07,0.00,0.08,6661916,1397520,17.34,283288,882640,370544,2.25,8388600,0,0.00,0,0.00,49123,576,23821,89,2,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,10.13,13.51,0.00,0.58,0.40,0.03,1.93,1.93,0.41,0.41,0.00,0.00,0.00,6.88,1.87,0.52,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1,,,1.47,401.50,0.00,0.00,0.00,5.07,636.53,0.00,409.28,0.00,0.00,0.00,0.00,0.75,0.00,0.75,0.00,10.13,1.07,0.00,0.08,6661916,1397520,17.34,283288,882640,370544,2.25,8388600,0,0.00,0,0.00,49123,576,23821,89,2,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1
2016/12/14 21:04:01,0.16,0.00,0.17,0.00,0.03,0.00,0.00,0.00,99.65,0.37,0.00,0.22,0.00,0.05,0.00,0.00,0.00,99.37,0.18,0.00,0.25,0.00,0.02,0.00,0.00,0.00,99.55,0.12,0.00,0.13,0.00,0.03,0.00,0.00,0.00,99.72,0.02,0.00,0.08,0.00,0.00,0.00,0.00,0.00,99.90,0.72,419.74,0.00,0.00,0.00,4.07,418.55,0.00,349.42,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.13,-0.10,0.00,0.10,6661892,1397544,17.34,283288,882664,370544,2.25,8388600,0,0.00,0,0.00,49129,576,23827,89,2,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,8.13,13.56,0.00,0.53,0.36,0.02,1.93,1.93,0.41,0.41,0.00,0.00,0.00,2.88,1.17,0.22,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,0,,,0.72,419.74,0.00,0.00,0.00,4.07,418.55,0.00,349.42,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.13,-0.10,0.00,0.10,6661892,1397544,17.34,283288,882664,370544,2.25,8388600,0,0.00,0,0.00,49129,576,23827,89,2,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,0
2016/12/14 21:05:01,0.18,0.00,0.18,0.00,0.03,0.00,0.00,0.00,99.62,0.27,0.00,0.22,0.00,0.02,0.00,0.00,0.00,99.50,0.27,0.00,0.20,0.00,0.03,0.00,0.00,0.00,99.50,0.12,0.02,0.22,0.00,0.03,0.00,0.00,0.00,99.62,0.02,0.00,0.08,0.00,0.02,0.00,0.00,0.00,99.88,1.57,368.96,0.00,0.00,0.00,4.80,685.36,0.00,398.65,0.00,0.00,0.00,0.00,0.72,0.00,0.72,0.00,9.61,0.07,0.00,0.08,6661908,1397528,17.34,283288,882684,370756,2.25,8388600,0,0.00,0,0.00,49128,544,23827,89,1,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.00,9.61,13.40,0.00,0.30,0.30,0.02,2.42,2.42,0.51,0.51,0.00,0.00,0.00,4.00,1.93,0.31,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1,,,1.57,368.96,0.00,0.00,0.00,4.80,685.36,0.00,398.65,0.00,0.00,0.00,0.00,0.72,0.00,0.72,0.00,9.61,0.07,0.00,0.08,6661908,1397528,17.34,283288,882684,370756,2.25,8388600,0,0.00,0,0.00,49128,544,23827,89,1,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1
2016/12/14 21:06:01,0.15,0.00,0.15,0.00,0.00,0.00,0.00,0.00,99.70,0.23,0.00,0.20,0.00,0.02,0.00,0.00,0.00,99.55,0.10,0.00,0.17,0.00,0.00,0.00,0.00,0.00,99.73,0.20,0.00,0.13,0.02,0.00,0.00,0.00,0.00,99.65,0.05,0.00,0.10,0.00,0.00,0.00,0.00,0.00,99.85,1.47,322.84,0.00,0.00,0.00,4.73,661.90,0.00,339.75,0.00,0.00,0.00,0.00,0.65,0.00,0.65,0.00,9.47,-1.03,0.00,0.12,6661660,1397776,17.34,283288,882712,370756,2.25,8388600,0,0.00,0,0.00,49130,576,23827,89,1,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,9.47,14.56,0.00,0.31,0.28,0.02,1.93,1.93,0.41,0.41,0.00,0.00,0.00,4.72,1.95,0.37,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1,,,1.47,322.84,0.00,0.00,0.00,4.73,661.90,0.00,339.75,0.00,0.00,0.00,0.00,0.65,0.00,0.65,0.00,9.47,-1.03,0.00,0.12,6661660,1397776,17.34,283288,882712,370756,2.25,8388600,0,0.00,0,0.00,49130,576,23827,89,1,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1
2016/12/14 21:07:01,0.17,0.00,0.15,0.00,0.01,0.00,0.00,0.00,99.66,0.18,0.00,0.13,0.00,0.00,0.00,0.00,0.00,99.68,0.12,0.00,0.18,0.00,0.00,0.00,0.00,0.00,99.70,0.08,0.00,0.10,0.00,0.02,0.00,0.00,0.00,99.80,0.30,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.50,0.72,402.43,0.00,0.00,0.00,4.14,394.45,0.00,291.58,0.00,0.00,0.00,0.00,0.63,0.00,0.63,0.00,8.27,0.97,0.00,0.08,6661892,1397544,17.34,283288,882732,370544,2.25,8388600,0,0.00,0,0.00,49129,544,23827,89,2,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,8.27,13.05,0.00,0.53,0.37,0.02,1.93,1.93,0.41,0.41,0.00,0.00,0.00,3.28,1.12,0.26,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,0,,,0.72,402.43,0.00,0.00,0.00,4.14,394.45,0.00,291.58,0.00,0.00,0.00,0.00,0.63,0.00,0.63,0.00,8.27,0.97,0.00,0.08,6661892,1397544,17.34,283288,882732,370544,2.25,8388600,0,0.00,0,0.00,49129,544,23827,89,2,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,0
2016/12/14 21:08:01,0.19,0.00,0.19,0.00,0.03,0.00,0.00,0.00,99.59,0.17,0.00,0.18,0.00,0.03,0.00,0.00,0.00,99.62,0.03,0.00,0.17,0.00,0.00,0.00,0.00,0.00,99.80,0.22,0.02,0.23,0.00,0.02,0.00,0.00,0.00,99.52,0.33,0.00,0.18,0.00,0.03,0.00,0.00,0.00,99.45,1.57,412.30,0.00,0.00,0.00,4.60,712.49,0.00,462.93,0.00,0.00,0.00,0.00,0.62,0.00,0.62,0.00,9.20,-1.10,0.00,0.10,6661628,1397808,17.34,283288,882756,370760,2.25,8388600,0,0.00,0,0.00,49128,512,23827,89,1,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.00,9.20,14.92,0.00,0.84,0.49,0.03,2.42,2.42,0.51,0.51,0.00,0.00,0.00,4.08,2.00,0.33,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1,,,1.57,412.30,0.00,0.00,0.00,4.60,712.49,0.00,462.93,0.00,0.00,0.00,0.00,0.62,0.00,0.62,0.00,9.20,-1.10,0.00,0.10,6661628,1397808,17.34,283288,882756,370760,2.25,8388600,0,0.00,0,0.00,49128,512,23827,89,1,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1
2016/12/14 21:09:01,0.17,0.00,0.14,0.00,0.01,0.00,0.00,0.00,99.69,0.27,0.00,0.15,0.00,0.00,0.00,0.00,0.00,99.58,0.07,0.00,0.15,0.00,0.02,0.00,0.00,0.00,99.77,0.15,0.00,0.08,0.02,0.02,0.00,0.00,0.00,99.73,0.20,0.00,0.17,0.00,0.00,0.00,0.00,0.00,99.63,1.47,350.56,0.00,0.00,0.00,4.67,642.49,0.00,412.64,0.00,0.00,0.00,0.00,0.70,0.00,0.70,0.00,9.33,1.75,0.00,0.07,6662048,1397388,17.34,283288,882772,370764,2.25,8388600,0,0.00,0,0.00,49130,576,23827,89,1,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,9.33,13.33,0.00,0.57,0.36,0.03,1.93,1.93,0.41,0.41,0.00,0.00,0.00,4.45,1.98,0.37,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1,,,1.47,350.56,0.00,0.00,0.00,4.67,642.49,0.00,412.64,0.00,0.00,0.00,0.00,0.70,0.00,0.70,0.00,9.33,1.75,0.00,0.07,6662048,1397388,17.34,283288,882772,370764,2.25,8388600,0,0.00,0,0.00,49130,576,23827,89,1,156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1
2016/12/14 21:10:01,0.17,0.00,0.16,0.00,0.02,0.00,0.00,0.00,99.63,0.15,0.00,0.18,0.00,0.10,0.00,0.00,0.00,99.57,0.25,0.00,0.18,0.00,0.00,0.00,0.00,0.00,99.57,0.03,0.02,0.08,0.00,0.00,0.00,0.00,0.00,99.87,0.28,0.00,0.22,0.00,0.02,0.00,0.00,0.00,99.48,0.72,332.16,0.00,0.00,0.00,3.87,408.13,0.00,381.49,0.00,0.00,0.00,0.00,0.57,0.00,0.57,0.00,7.73,-0.48,0.00,0.12,6661932,1397504,17.34,283288,882800,370756,2.25,8388600,0,0.00,0,0.00,49130,512,23827,89,1,156,0.08,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,7.73,13.65,0.00,0.29,0.29,0.02,1.93,1.93,0.41,0.41,0.00,0.00,0.00,3.28,1.15,0.28,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,0,,,0.72,332.16,0.00,0.00,0.00,3.87,408.13,0.00,381.49,0.00,0.00,0.00,0.00,0.57,0.00,0.57,0.00,7.73,-0.48,0.00,0.12,6661932,1397504,17.34,283288,882800,370756,2.25,8388600,0,0.00,0,0.00,49130,512,23827,89,1,156,0.08,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,0
2016/12/14 21:11:01,0.17,0.00,0.19,0.00,0.04,0.00,0.00,0.00,99.60,0.15,0.00,0.18,0.00,0.07,0.00,0.00,0.00,99.60,0.03,0.00,0.13,0.00,0.02,0.00,0.00,0.00,99.82,0.15,0.00,0.18,0.00,0.05,0.00,0.00,0.00,99.62,0.33,0.00,0.25,0.00,0.03,0.00,0.00,0.00,99.38,1.57,378.56,0.00,0.00,0.00,5.13,668.74,0.00,352.37,0.00,0.00,0.00,0.00,0.75,0.00,0.75,0.00,10.26,-0.72,0.00,0.08,6661760,1397676,17.34,283288,882820,370544,2.25,8388600,0,0.00,0,0.00,49128,544,23827,89,2,156,0.16,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,10.26,13.69,0.00,0.36,0.36,0.03,2.42,2.42,0.51,0.51,0.00,0.00,0.00,4.10,2.02,0.32,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1,,,1.57,378.56,0.00,0.00,0.00,5.13,668.74,0.00,352.37,0.00,0.00,0.00,0.00,0.75,0.00,0.75,0.00,10.26,-0.72,0.00,0.08,6661760,1397676,17.34,283288,882820,370544,2.25,8388600,0,0.00,0,0.00,49128,544,23827,89,2,156,0.16,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1
2016/12/14 21:12:01,0.19,0.00,0.19,0.00,0.01,0.00,0.00,0.00,99.62,0.15,0.00,0.17,0.00,0.00,0.00,0.00,0.00,99.68,0.17,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.65,0.27,0.00,0.22,0.02,0.00,0.00,0.00,0.00,99.50,0.15,0.00,0.18,0.00,0.00,0.00,0.00,0.00,99.67,1.63,413.98,0.00,0.00,0.00,5.14,701.22,0.00,350.08,0.00,0.00,0.00,0.00,0.70,0.00,0.70,0.00,10.28,0.20,0.00,0.10,6661808,1397628,17.34,283288,882844,370756,2.25,8388600,0,0.00,0,0.00,49130,576,23827,89,1,156,0.18,0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,10.28,14.67,0.00,0.79,0.36,0.03,1.93,1.93,0.41,0.41,0.00,0.00,0.00,5.02,2.74,0.39,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1,,,1.63,413.98,0.00,0.00,0.00,5.14,701.22,0.00,350.08,0.00,0.00,0.00,0.00,0.70,0.00,0.70,0.00,10.28,0.20,0.00,0.10,6661808,1397628,17.34,283288,882844,370756,2.25,8388600,0,0.00,0,0.00,49130,576,23827,89,1,156,0.18,0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1
2016/12/14 21:13:01,0.17,0.00,0.18,0.00,0.01,0.00,0.00,0.00,99.64,0.18,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.62,0.23,0.00,0.22,0.00,0.00,0.00,0.00,0.00,99.55,0.12,0.02,0.13,0.00,0.02,0.00,0.00,0.00,99.72,0.12,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.68,0.80,442.32,0.00,0.00,0.00,4.00,424.23,0.00,385.28,0.00,0.00,0.00,0.00,0.65,0.00,0.65,0.00,8.00,-0.62,0.00,0.10,6661660,1397776,17.34,283288,882868,370760,2.25,8388600,0,0.00,0,0.00,49130,544,23827,89,2,156,0.11,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,8.00,12.31,0.00,0.26,0.26,0.02,1.93,1.93,0.41,0.41,0.00,0.00,0.00,3.70,1.48,0.31,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,0,,,0.80,442.32,0.00,0.00,0.00,4.00,424.23,0.00,385.28,0.00,0.00,0.00,0.00,0.65,0.00,0.65,0.00,8.00,-0.62,0.00,0.10,6661660,1397776,17.34,283288,882868,370760,2.25,8388600,0,0.00,0,0.00,49130,544,23827,89,2,156,0.11,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,0
2016/12/14 21:14:01,0.20,0.00,0.19,0.00,0.02,0.00,0.00,0.00,99.58,0.22,0.00,0.20,0.00,0.02,0.00,0.02,0.00,99.55,0.18,0.00,0.25,0.00,0.03,0.00,0.00,0.00,99.53,0.18,0.00,0.20,0.00,0.03,0.00,0.00,0.00,99.58,0.23,0.00,0.12,0.00,0.02,0.00,0.00,0.00,99.63,1.88,385.30,0.00,0.00,0.00,5.20,818.06,0.00,418.56,0.00,0.00,0.00,0.00,0.62,0.00,0.62,0.00,10.40,-3.82,0.00,0.10,6660744,1398692,17.35,283288,882892,372324,2.26,8388600,0,0.00,0,0.00,49147,576,23853,89,2,160,0.09,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.00,10.40,16.86,0.00,0.27,0.27,0.02,2.42,2.42,0.51,0.51,0.00,0.00,0.00,4.32,2.43,0.36,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1,,,1.88,385.30,0.00,0.00,0.00,5.20,818.06,0.00,418.56,0.00,0.00,0.00,0.00,0.62,0.00,0.62,0.00,10.40,-3.82,0.00,0.10,6660744,1398692,17.35,283288,882892,372324,2.26,8388600,0,0.00,0,0.00,49147,576,23853,89,2,160,0.09,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70,7,7,0,0,1
2016/12/14 21:15:01,0.19,0.00,0.15,0.00,0.01,0.00,0.00,0.00,99.65,0.03,0.00,0.10,0.00,0.02,0.00,0.00,0.00,99.85,0.15,0.00,0.18,0.00,0.00,0.00,0.00,0.00,99.67,0.18,0.00,0.13,0.00,0.02,0.00,0.00,0.00,99.67,0.37,0.00,0.18,0.00,0.00,0.00,0.00,0.00,99.45,1.77,373.22,0.00,0.00,0.00,5.27,727.98,0.00,456.01,0.00,0.00,0.00,0.00,0.82,0.00,0.82,0.00,10.54,10.16,0.00,0.12,6663180,1396256,17.32,283288,882920,368328,2.24,8388600,0,0.00,0,0.00,49099,480,23788,89,1,153,0.08,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.00,10.54,12.90,0.00,0.37,0.22,0.02,1.93,1.93,0.41,0.41,0.00,0.00,0.00,6.37,4.04,0.52,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,7,7,0,0,1,,,1.77,373.22,0.00,0.00,0.00,5.27,727.98,0.00,456.01,0.00,0.00,0.00,0.00,0.82,0.00,0.82,0.00,10.54,10.16,0.00,0.12,6663180,1396256,17.32,283288,882920,368328,2.24,8388600,0,0.00,0,0.00,49099,480,23788,89,1,153,0.08,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67,7,7,0,0,1
